dataset,test_cell,cycle,alpha,trend,residual,residual_compensation,soh_pred,soh_true
CALCE,CS2_35,411.0,0.13037755,0.8973979949951172,-0.0003307974419247961,-4.312855868561778e-05,0.8973548664364316,0.896405339061653
CALCE,CS2_35,412.0,0.13285574,0.8964053392410278,-0.0003306973420379167,-4.393504114071985e-05,0.8963614041998871,0.8887811068994383
CALCE,CS2_35,413.0,0.16325378,0.8887811303138733,-0.00032941759028016354,-5.3778668188590544e-05,0.8887273516456847,0.8889891687885104
CALCE,CS2_35,414.0,0.1461903,0.8889891505241394,-0.0003291471941055876,-4.811812724262319e-05,0.8889410323968968,0.8889592940998512
CALCE,CS2_35,415.0,0.20852543,0.8889592885971069,-0.0003292740354784926,-6.866201119799398e-05,0.8888906265859089,0.8813249646570137
CALCE,CS2_35,416.0,0.25204912,0.8813249468803406,-0.00032322350323663734,-8.146819899829993e-05,0.8812434786813422,0.881476692911234
CALCE,CS2_35,417.0,0.27810785,0.8814767003059387,-0.0003245435930805743,-9.025812146881945e-05,0.8813864421844699,0.8890186929393713
CALCE,CS2_35,418.0,0.2794863,0.889018714427948,-0.00033025402963275663,-9.230147632694572e-05,0.888926412951621,0.88949050529701
CALCE,CS2_35,419.0,0.26802617,0.8894904851913452,-0.0003305757857222161,-8.860296277153599e-05,0.8894018822285736,0.8806827464383565
CALCE,CS2_35,420.0,0.27657586,0.8806827664375305,-0.00032834169718192613,-9.0811388375625e-05,0.8805919550491549,0.8736965114608076
CALCE,CS2_35,421.0,0.3384548,0.873696506023407,-0.0003231807710647114,-0.00010938208735999447,0.873587123936047,0.8732692943770457
CALCE,CS2_35,422.0,0.36781603,0.8732693195343018,-0.0003235367670974265,-0.00011900200954960317,0.8731503175247521,0.8802764326510688
CALCE,CS2_35,423.0,0.33638123,0.8802764415740967,-0.00032964403465422787,-0.00011088606477704874,0.8801655555093196,0.8812733279413617
CALCE,CS2_35,424.0,0.32390386,0.8812733292579651,-0.0003302105747179651,-0.00010695647932203052,0.8811663727786431,0.8816772449453206
CALCE,CS2_35,425.0,0.3626436,0.8816772699356079,-0.00033043209540625784,-0.00011982908447182081,0.8815574408511361,0.8817660211098652
CALCE,CS2_35,426.0,0.34646344,0.8817660212516785,-0.0003306163044941163,-0.00011454646278634749,0.8816514747888922,0.8820329386831756
CALCE,CS2_35,427.0,0.3145851,0.8820329308509827,-0.0003306890304949628,-0.00010402983831561836,0.8819289010126671,0.8823079741746646
CALCE,CS2_35,428.0,0.2494394,0.8823079466819763,-0.0003306936831521598,-8.248803503849325e-05,0.8822254586469378,0.8823122914543069
CALCE,CS2_35,429.0,0.24106044,0.8823122978210449,-0.00033058572343661746,-7.969113855161375e-05,0.8822326066824933,0.8820957369332256
CALCE,CS2_35,430.0,0.23183404,0.8820957541465759,-0.0003305118229786144,-7.66238908888134e-05,0.8820191302556871,0.8813762302718984
CALCE,CS2_35,431.0,0.1951655,0.8813762068748474,-0.00033041280720603333,-6.44851807395791e-05,0.8813117216941079,0.8811175868173338
CALCE,CS2_35,432.0,0.19757022,0.881117582321167,-0.0003303676357769361,-6.527080636106324e-05,0.8810523115148059,0.8808693828089108
CALCE,CS2_35,433.0,0.22637986,0.8808693885803223,-0.00033034581797668217,-7.478363885811661e-05,0.8807946049414641,0.88064526572694
CALCE,CS2_35,434.0,0.21748407,0.8806452751159668,-0.00033034116531948515,-7.18439417336122e-05,0.8805734311742331,0.8805696508692247
CALCE,CS2_35,435.0,0.18240465,0.8805696368217468,-0.0003303659192626304,-6.026028061435166e-05,0.8805093765411325,0.8804511834349878
CALCE,CS2_35,436.0,0.16030893,0.8804512023925781,-0.0003303902214914847,-5.2964501996913794e-05,0.8803982378905812,0.8803392629588149
CALCE,CS2_35,437.0,0.16550498,0.8803392648696899,-0.0003304087417774146,-5.4684291243839545e-05,0.880284580578446,0.8801913608478411
CALCE,CS2_35,438.0,0.20044076,0.8801913857460022,-0.0003304133492631825,-6.622830430325878e-05,0.880125157441699,0.8800570313990482
CALCE,CS2_35,439.0,0.20615117,0.8800570368766785,-0.0003304169629775103,-6.81158443378916e-05,0.8799889210323406,0.8642523917875957
CALCE,CS2_35,440.0,0.2992543,0.8642523884773254,-0.0003189589589584277,-9.544983942094241e-05,0.8641569386379045,0.8583783161093925
CALCE,CS2_35,441.0,0.36910108,0.8583782911300659,-0.0003137857462124985,-0.00011581865697412583,0.8582624724730918,0.8564129383415429
CALCE,CS2_35,442.0,0.4128463,0.856412947177887,-0.00031394181350002937,-0.00012960971518501392,0.8562833374627019,0.8560880953108648
CALCE,CS2_35,443.0,0.43978888,0.8560881018638611,-0.0003166279325312951,-0.00013924944318000564,0.8559488524206811,0.8500905292745743
CALCE,CS2_35,444.0,0.48498237,0.850090503692627,-0.00031486715022508577,-0.0001527050171701637,0.8499377986754568,0.864824518883251
CALCE,CS2_35,445.0,0.44145763,0.8648245334625244,-0.0003292233531350455,-0.00014533816095352144,0.8646791953015709,0.8660687914655472
CALCE,CS2_35,446.0,0.42702216,0.8660687804222107,-0.00033060234652252524,-0.00014117452781543588,0.8659276058943952,0.8584340290812783
CALCE,CS2_35,447.0,0.45795238,0.8584340214729309,-0.00032964123402562384,-0.00015095998772762516,0.8582830614852033,0.8575872692056873
CALCE,CS2_35,448.0,0.4600652,0.8575872778892517,-0.00033003783917309737,-0.00015183891987403505,0.8574354389693777,0.863980652005051
CALCE,CS2_35,449.0,0.42349708,0.8639806509017944,-0.00033077038423876687,-0.0001400802921411771,0.8638405706096532,0.8661613490343597
CALCE,CS2_35,450.0,0.39184514,0.8661613464355469,-0.0003308412130395913,-0.00012963852040933326,0.8660317079151375,0.8664987841702286
CALCE,CS2_35,451.0,0.35628372,0.8664987683296204,-0.0003307102158952094,-0.00011782666738585253,0.8663809416622346,0.8563470791074774
CALCE,CS2_35,452.0,0.3983315,0.8563470840454102,-0.00032869940972894696,-0.00013093132667132713,0.8562161527187389,0.8495942731125948
CALCE,CS2_35,453.0,0.42418993,0.8495942950248718,-0.0003222987537401592,-0.00013671588423908878,0.8494575791406327,0.8488787421470417
CALCE,CS2_35,454.0,0.41631648,0.8488787412643433,-0.00032216856968150104,-0.00013412408471747382,0.8487446171796258,0.8486262489130073
CALCE,CS2_35,455.0,0.30255646,0.8486262559890747,-0.0003232860204945079,-9.781227235563095e-05,0.8485284437167191,0.8416503176013147
CALCE,CS2_35,456.0,0.33281168,0.8416503071784973,-0.00031835497177996885,-0.0001059522540820613,0.8415443549244153,0.8473313948816021
CALCE,CS2_35,457.0,0.30099523,0.8473314046859741,-0.0003260992970986823,-9.815433315308964e-05,0.847233250352821,0.8494537686422472
CALCE,CS2_35,458.0,0.2958687,0.8494537472724915,-0.00032920167084907886,-9.740046867425518e-05,0.8493563468038172,0.8571137845211367
CALCE,CS2_35,459.0,0.20815404,0.857113778591156,-0.00033080575346775,-6.885855324390059e-05,0.8570449200379121,0.858250704865591
CALCE,CS2_35,460.0,0.30145615,0.8582506775856018,-0.00033091023498325184,-9.975492655635593e-05,0.8581509226590455,0.8492456544190209
CALCE,CS2_35,461.0,0.36481878,0.8492456674575806,-0.00033027123994724267,-0.00012048915135979838,0.8491251783062208,0.8480958691245671
CALCE,CS2_35,462.0,0.3117966,0.8480958938598633,-0.00032957117313909406,-0.00010275917308409686,0.8479931346867792,0.8479894489011893
CALCE,CS2_35,463.0,0.3104573,0.8479894399642944,-0.0003294261276802629,-0.00010227274259749451,0.847887167221697,0.8473163958510763
CALCE,CS2_35,464.0,0.35865995,0.8473163843154907,-0.00032921504159209164,-0.00011807625130446182,0.8471983080641863,0.8417260459503829
CALCE,CS2_35,465.0,0.3933316,0.8417260646820068,-0.00032513588085889694,-0.00012788621211116247,0.8415981784698957,0.8501456249987986
CALCE,CS2_35,466.0,0.3199373,0.8501456379890442,-0.0003303515999196066,-0.00010569179521618342,0.850039946193828,0.85595797292645
CALCE,CS2_35,467.0,0.20283857,0.8559579849243164,-0.000330865244239871,-6.711223296445745e-05,0.855890872691352,0.8553571415860495
CALCE,CS2_35,468.0,0.16765699,0.8553571701049805,-0.0003307970805533633,-5.546044213351071e-05,0.8553017096628469,0.841743798633282
CALCE,CS2_35,469.0,0.22507426,0.8417438268661499,-0.0003276905058600607,-7.375469858306882e-05,0.8416700721675668,0.8417452100986917
CALCE,CS2_35,470.0,0.23409855,0.8417451977729797,-0.00032713557485360145,-7.65819649231533e-05,0.8416686158080566,0.8405904075482346
CALCE,CS2_35,471.0,0.21814851,0.8405904173851013,-0.00032605823626963293,-7.11291199245797e-05,0.8405192882651767,0.8400591629626719
CALCE,CS2_35,472.0,0.27718204,0.8400591611862183,-0.00032604780166951147,-9.037459565157896e-05,0.8399687865905667,0.8399136573540361
CALCE,CS2_35,473.0,0.3093241,0.8399136662483215,-0.00032690691707951136,-0.00010112018323868995,0.8398125460650828,0.8480462294111077
CALCE,CS2_35,474.0,0.3019605,0.8480462431907654,-0.00033059263466526934,-9.98259166299172e-05,0.8479464172741354,0.8487808877500318
CALCE,CS2_35,475.0,0.28143695,0.8487808704376221,-0.0003307715586959234,-9.309133861565377e-05,0.8486877790990064,0.8403176743587846
CALCE,CS2_35,476.0,0.26807687,0.8403176665306091,-0.00032981446645621165,-8.8415628814385e-05,0.8402292509017948,0.8395169235959802
CALCE,CS2_35,477.0,0.2717794,0.8395169377326965,-0.0003295671980533335,-8.956957145420204e-05,0.8394273681612423,0.8399520525214432
CALCE,CS2_35,478.0,0.27354592,0.8399520516395569,-0.0003297275566266286,-9.019562810667129e-05,0.8398618560114502,0.8396618910177839
CALCE,CS2_35,479.0,0.2749697,0.8396618962287903,-0.0003296739833117193,-9.065035529954371e-05,0.8395712458734907,0.839477396370218
CALCE,CS2_35,480.0,0.24528828,0.8394774198532104,-0.0003297280986837778,-8.08784390619314e-05,0.8393965414141485,0.8412878191531834
CALCE,CS2_35,481.0,0.29579702,0.8412877917289734,-0.00033036099557685883,-9.771979808092095e-05,0.8411900719308925,0.847345411931222
CALCE,CS2_35,482.0,0.27394387,0.8473454117774963,-0.0003308365603823943,-9.063064810539306e-05,0.8472547811293909,0.8475801411339069
CALCE,CS2_35,483.0,0.24071476,0.8475801348686218,-0.00033084825978253046,-7.964005899821842e-05,0.8475004948096236,0.8334408334381451
CALCE,CS2_35,484.0,0.23823492,0.8334408402442932,-0.00032686694036476033,-7.787112013691916e-05,0.8333629691241563,0.8334604161294543
CALCE,CS2_35,485.0,0.24985036,0.8334603905677795,-0.00032637100324470203,-8.154391348300105e-05,0.8333788466542965,0.8334599642448727
CALCE,CS2_35,486.0,0.2560021,0.8334599733352661,-0.00032650818887487026,-8.358678147125482e-05,0.8333763865537949,0.8334706630650723
CALCE,CS2_35,487.0,0.26682,0.8334706425666809,-0.0003270428379096649,-8.726157443369037e-05,0.8333833809922472,0.8325152299638408
CALCE,CS2_35,488.0,0.28719643,0.8325152397155762,-0.00032724918099778094,-9.398479571225252e-05,0.832421254919864,0.8403237786003768
CALCE,CS2_35,489.0,0.28806683,0.840323805809021,-0.0003306009913796523,-9.523518097387009e-05,0.8402285706280471,0.8409466720213248
CALCE,CS2_35,490.0,0.2692447,0.8409466743469238,-0.0003307782440674298,-8.906028931216349e-05,0.8408576140576116,0.8411531001652265
CALCE,CS2_35,491.0,0.21089049,0.841153085231781,-0.0003307654153815662,-6.97552794784736e-05,0.8410833299523025,0.8411349177326707
CALCE,CS2_35,492.0,0.20392491,0.8411349058151245,-0.00033078876901040943,-6.745606969608987e-05,0.8410674497454285,0.8410826814537532
CALCE,CS2_35,493.0,0.2035219,0.8410826921463013,-0.0003307274713811245,-6.731028578176871e-05,0.8410153818605195,0.8409862073764734
CALCE,CS2_35,494.0,0.20004421,0.8409861922264099,-0.0003306487375802081,-6.614436705920879e-05,0.8409200478593507,0.8409220816821524
CALCE,CS2_35,495.0,0.1974133,0.8409220576286316,-0.00033051010646430873,-6.524708931563107e-05,0.8408568105393159,0.840688650395539
CALCE,CS2_35,496.0,0.2046319,0.8406886458396912,-0.00033045472629223555,-6.762157679568115e-05,0.8406210242628955,0.8407307115999134
CALCE,CS2_35,497.0,0.22388953,0.8407307267189026,-0.0003304390969777679,-7.398185401851308e-05,0.8406567448648841,0.8403536775492261
CALCE,CS2_35,498.0,0.21466859,0.8403536677360535,-0.0003304119941203096,-7.092907585615232e-05,0.8402827386601973,0.8402793348070949
CALCE,CS2_35,499.0,0.16014244,0.8402793407440186,-0.0003304113165488731,-5.2912873320139334e-05,0.8402264278706985,0.8401122020731943
CALCE,CS2_35,500.0,0.16397382,0.8401122093200684,-0.0003304103679488621,-5.4178651254102135e-05,0.8400580306688142,0.8395872250778039
CALCE,CS2_35,501.0,0.17029616,0.8395872116088867,-0.000330366642005496,-5.626017130756459e-05,0.8395309514375792,0.8394104842483922
CALCE,CS2_35,502.0,0.17638893,0.8394104838371277,-0.00033036542237691036,-5.82728047676493e-05,0.83935221103236,0.8334841557714568
CALCE,CS2_35,503.0,0.20642354,0.8334841728210449,-0.0003280765408931255,-6.772271963111747e-05,0.8334164501014139,0.8327624214541791
CALCE,CS2_35,504.0,0.26059476,0.8327624201774597,-0.0003278561946619893,-8.543760485797085e-05,0.8326769825726017,0.8334912335361407
CALCE,CS2_35,505.0,0.2685738,0.8334912061691284,-0.0003289923464466424,-8.835872162562775e-05,0.8334028474475028,0.8397402820380049
CALCE,CS2_35,506.0,0.23677814,0.8397402763366699,-0.0003306415553229816,-7.828869249858424e-05,0.8396619876441713,0.8397456576391287
CALCE,CS2_35,507.0,0.23248589,0.8397456407546997,-0.0003306614307517844,-7.687411714546021e-05,0.8396687666375543,0.8312909866027882
CALCE,CS2_35,508.0,0.27983823,0.8312909603118896,-0.0003293127022217998,-9.21542850848253e-05,0.8311988060268048,0.825102721599015
CALCE,CS2_35,509.0,0.3348626,0.8251027464866638,-0.0003243745164214634,-0.00010862089064573048,0.824994125596018,0.8251182724587731
CALCE,CS2_35,510.0,0.35039514,0.8251182436943054,-0.0003249111529991383,-0.00011384728992784914,0.8250043964043776,0.8245697251883508
CALCE,CS2_35,511.0,0.365662,0.8245697021484375,-0.00032543880046242285,-0.0001190006054287116,0.8244507015430088,0.8239591099601898
CALCE,CS2_35,512.0,0.3805504,0.8239591121673584,-0.00032612892955617007,-0.0001241084992655801,0.8238350036680928,0.8309832650626612
CALCE,CS2_35,513.0,0.33230308,0.8309832811355591,-0.0003304039987773594,-0.00010979426544103809,0.8308734868701181,0.8315421457377089
CALCE,CS2_35,514.0,0.3177306,0.8315421342849731,-0.0003306664899518433,-0.00010506286410477424,0.8314370714208684,0.8317054540570555
CALCE,CS2_35,515.0,0.30256027,0.8317054510116577,-0.0003307001878379498,-0.00010005673806594527,0.8316053942735918,0.8229604521306048
CALCE,CS2_35,516.0,0.35789102,0.8229604363441467,-0.0003294181775087418,-0.00011789580859578562,0.822842540535551,0.8167768608908931
CALCE,CS2_35,517.0,0.40466347,0.8167768716812134,-0.0003242696283630997,-0.00013122007412106227,0.8166456516070923,0.8167165405109718
CALCE,CS2_35,518.0,0.37660044,0.8167165517807007,-0.00032416695370476173,-0.00012208141879805755,0.8165944703619026,0.8163949021910353
CALCE,CS2_35,519.0,0.38822243,0.8163949251174927,-0.00032479867614068625,-0.00012609413007011322,0.8162688309874225,0.8165762616280634
CALCE,CS2_35,520.0,0.40242955,0.8165762424468994,-0.00032627523981501594,-0.0001313027982240291,0.8164449396486754,0.8237694395962045
CALCE,CS2_35,521.0,0.38792896,0.8237694501876831,-0.000330466561206659,-0.00012819755029842026,0.8236412526373846,0.8240613124466836
CALCE,CS2_35,522.0,0.36057124,0.8240613341331482,-0.0003306953996664655,-0.00011923924880489245,0.8239420948843433,0.8228398720981254
CALCE,CS2_35,523.0,0.28463194,0.8228398561477661,-0.00033065582949457634,-9.411520947480675e-05,0.8227457409382913,0.8152464970320273
CALCE,CS2_35,524.0,0.2943087,0.8152465224266052,-0.0003294169127087271,-9.695026077342534e-05,0.8151495721658318,0.8083853542574074
CALCE,CS2_35,525.0,0.36456048,0.8083853721618652,-0.00032374166469981147,-0.00011802341826081896,0.8082673487436044,0.8151127856337043
CALCE,CS2_35,526.0,0.32391933,0.8151127696037292,-0.0003290912267049362,-0.00010659900836881564,0.8150061705953604,0.8083837324084036
CALCE,CS2_35,527.0,0.3851799,0.8083837032318115,-0.00032445677359384945,-0.00012497422990549482,0.808258729001906,0.8079778590362341
CALCE,CS2_35,528.0,0.4385597,0.8079778552055359,-0.0003252498032030801,-0.0001426414596888696,0.807835213745847,0.81648945684098
CALCE,CS2_35,529.0,0.37943998,0.8164894580841064,-0.00033046764532095735,-0.00012539263666237532,0.8163640654474441,0.8167890423092481
CALCE,CS2_35,530.0,0.34905997,0.8167890310287476,-0.0003306776021234012,-0.00011542631360795365,0.8166736047151396,0.8144196009591271
CALCE,CS2_35,531.0,0.28121358,0.8144196271896362,-0.000330493980264121,-9.293939587476838e-05,0.8143266877937615,0.807274140341784
CALCE,CS2_35,532.0,0.2906101,0.8072741627693176,-0.00032894889153185086,-9.559587184167509e-05,0.8071785668974759,0.8080901880060678
CALCE,CS2_35,533.0,0.29705423,0.8080902099609375,-0.0003291684698486924,-9.778088673526835e-05,0.8079924290742022,0.8080002932428698
CALCE,CS2_35,534.0,0.30551827,0.8080002665519714,-0.00032931396702181454,-0.00010061143333948837,0.8078996551186319,0.8074550211574287
CALCE,CS2_35,535.0,0.31978986,0.8074550032615662,-0.00032925361799254066,-0.00010529196730666651,0.8073497112942595,0.8080126958041131
CALCE,CS2_35,536.0,0.3697365,0.8080127239227295,-0.0003298328060564251,-0.00012195122486687347,0.8078907726978626,0.8146548520077252
CALCE,CS2_35,537.0,0.29991063,0.8146548271179199,-0.0003307508250099678,-9.91956898748393e-05,0.8145556314280451,0.8147258817287969
CALCE,CS2_35,538.0,0.2642706,0.8147258758544922,-0.0003308152394678604,-8.742474303303e-05,0.8146384511114592,0.8148731117267255
CALCE,CS2_35,539.0,0.21191548,0.8148730993270874,-0.00033076911943875215,-7.009509608999052e-05,0.8148030042309974,0.8148727516137105
CALCE,CS2_35,540.0,0.17883542,0.8148727416992188,-0.00033076415058155145,-5.915234638577336e-05,0.814813589352833,0.814749405343216
CALCE,CS2_35,541.0,0.20597081,0.8147494196891785,-0.0003307031691522702,-6.81151992440622e-05,0.8146813044899344,0.8149814450314249
CALCE,CS2_35,542.0,0.17550658,0.8149814605712891,-0.0003306369026657846,-5.802895098227317e-05,0.8149234316203068,0.8150799129271101
CALCE,CS2_35,543.0,0.17440239,0.815079927444458,-0.0003305347700645958,-5.76460525387294e-05,0.8150222813919192,0.8150907568669477
CALCE,CS2_35,544.0,0.2088875,0.8150907754898071,-0.00033050455037852977,-6.903827011033828e-05,0.8150217372196968,0.8150796751824283
CALCE,CS2_35,545.0,0.2033865,0.8150796890258789,-0.00033047916403537714,-6.721500065398114e-05,0.8150124740252249,0.8151309449432522
CALCE,CS2_35,546.0,0.18763165,0.8151309490203857,-0.00033048029332110457,-6.200856330968646e-05,0.815068940457076,0.8152202740455734
CALCE,CS2_35,547.0,0.16254783,0.815220296382904,-0.0003304847201211561,-5.371957303538351e-05,0.8151665768098687,0.8149716304165181
CALCE,CS2_35,548.0,0.16908805,0.8149716258049011,-0.00033045635246368305,-5.5876220487141875e-05,0.8149157495844139,0.8149765344821353
CALCE,CS2_35,549.0,0.17219199,0.8149765133857727,-0.00033045291943507166,-5.690134659260793e-05,0.8149196120391801,0.8149482637726166
CALCE,CS2_35,550.0,0.17493175,0.8149482607841492,-0.00033045296460650075,-5.7806715292663007e-05,0.8148904540688565,0.8150009613217541
CALCE,CS2_35,551.0,0.18220977,0.8150009512901306,-0.0003304585206922797,-6.021277265319885e-05,0.8149407385174774,0.7999899950975301
CALCE,CS2_35,552.0,0.29891202,0.7999899983406067,-0.0003201448896579459,-9.569515519212866e-05,0.7998943031854145,0.7992458875657523
CALCE,CS2_35,553.0,0.33190605,0.7992458939552307,-0.0003202829787166961,-0.00010630385849018598,0.7991395900967405,0.7997440529816354
CALCE,CS2_35,554.0,0.3546755,0.7997440695762634,-0.00032238232088398905,-0.0001143411113616674,0.7996297284649018,0.8066939511345689
CALCE,CS2_35,555.0,0.3163822,0.806693971157074,-0.0003290259991613198,-0.00010409796931584329,0.8065898731877581,0.8068960206549891
CALCE,CS2_35,556.0,0.31658393,0.8068960309028625,-0.0003298571082852794,-0.00010442746015638758,0.8067916034427062,0.7989727721902521
CALCE,CS2_35,557.0,0.38593367,0.7989727854728699,-0.00032775144211791285,-0.00012649031605919945,0.7988462951568107,0.7983357478788712
CALCE,CS2_35,558.0,0.40283126,0.7983357310295105,-0.0003283795056680805,-0.00013228152884087454,0.7982034495006696,0.798157856228419
CALCE,CS2_35,559.0,0.41232127,0.7981578707695007,-0.000329173393534464,-0.00013572519151176148,0.798022145577989,0.7983794074521525
CALCE,CS2_35,560.0,0.4143755,0.7983794212341309,-0.00032969593662626057,-0.0001366179231346539,0.7982428033109962,0.7981794941758101
CALCE,CS2_35,561.0,0.4155951,0.7981795072555542,-0.00032978519537015666,-0.00013705711594158907,0.7980424501396126,0.7991168120799717
CALCE,CS2_35,562.0,0.40364617,0.7991167902946472,-0.00033027440194727947,-0.00013331399775604554,0.7989834762968911,0.8001115694292477
CALCE,CS2_35,563.0,0.38319665,0.8001115918159485,-0.0003305201345215683,-0.00012665420894596163,0.7999849376070025,0.8000943335623231
CALCE,CS2_35,564.0,0.36761454,0.8000943064689636,-0.0003305572202648571,-0.00012151763963751131,0.7999727888293261,0.7917219633749626
CALCE,CS2_35,565.0,0.4174285,0.7917219400405884,-0.00032784065569037985,-0.0001368500310128074,0.7915850900095756,0.7909036859332428
CALCE,CS2_35,566.0,0.41463837,0.7909036874771118,-0.00032717288645403575,-0.00013565843243763175,0.7907680290446741,0.791239387618454
CALCE,CS2_35,567.0,0.29887185,0.7912393808364868,-0.0003280278912639878,-9.803830107580483e-05,0.791141342535411,0.791079882441323
CALCE,CS2_35,568.0,0.30680266,0.7910798788070679,-0.00032855382221296664,-0.00010080118668262845,0.7909790776203852,0.7906599045030552
CALCE,CS2_35,569.0,0.32393965,0.7906599044799805,-0.00032904641664727174,-0.00010659118145405555,0.7905533132985264,0.7917693061899299
CALCE,CS2_35,570.0,0.36429793,0.7917693257331848,-0.00033014688300293804,-0.00012027182489395571,0.7916490539082909,0.7917779249226109
CALCE,CS2_35,571.0,0.35552096,0.7917779088020325,-0.0003303983975201513,-0.00011746355668099913,0.7916604452453515,0.797899664001519
CALCE,CS2_35,572.0,0.25399548,0.7978996634483337,-0.00033082928778230963,-8.402914313735985e-05,0.7978156343051964,0.7833921817085069
CALCE,CS2_35,573.0,0.34567395,0.7833921909332275,-0.000326710195505793,-0.00011293520330431383,0.7832792557299232,0.7829368289391274
CALCE,CS2_35,574.0,0.36426273,0.7829368114471436,-0.00032616497635658964,-0.00011880974467993876,0.7828180017024636,0.7829677992003697
CALCE,CS2_35,575.0,0.3756886,0.7829678058624268,-0.0003266681860767326,-0.00012272551756234884,0.7828450803448644,0.7824520981700335
CALCE,CS2_35,576.0,0.3847798,0.7824521064758301,-0.00032706727565280647,-0.0001258488844790497,0.782326257591351,0.7820735045334879
CALCE,CS2_35,577.0,0.3974739,0.7820734977722168,-0.0003276416303737775,-0.00013022899712184085,0.7819432687750949,0.7902374697865259
CALCE,CS2_35,578.0,0.3335045,0.7902374863624573,-0.00033064607246589134,-0.00011027195241503329,0.7901272144100422,0.7910030027305445
CALCE,CS2_35,579.0,0.30227846,0.7910029888153076,-0.00033081758838217346,-9.999903085011596e-05,0.7909029897844575,0.7913057973813997
CALCE,CS2_35,580.0,0.23632422,0.7913057804107666,-0.00033078705249610374,-7.817299246354896e-05,0.791227607418303,0.7823270344213573
CALCE,CS2_35,581.0,0.2808792,0.7823270559310913,-0.0003296060906537862,-9.257949489475924e-05,0.7822344764361966,0.7828134489781476
CALCE,CS2_35,582.0,0.2847215,0.7828134298324585,-0.00032927954639284246,-9.375296430074615e-05,0.7827196768681578,0.7832692346419381
CALCE,CS2_35,583.0,0.28276882,0.7832692265510559,-0.0003296027027966039,-9.320136593972114e-05,0.7831760251851162,0.7831600430147247
CALCE,CS2_35,584.0,0.281215,0.7831600308418274,-0.0003296032448537531,-9.26893804810185e-05,0.7830673414613464,0.7899623115269694
CALCE,CS2_35,585.0,0.24063182,0.7899622917175293,-0.0003306612048946389,-7.956760713092704e-05,0.7898827241103984,0.7910973263710078
CALCE,CS2_35,586.0,0.2226104,0.7910973429679871,-0.0003307842066960706,-7.363600427752251e-05,0.7910237069637095,0.7915407999644343
CALCE,CS2_35,587.0,0.23297961,0.791540801525116,-0.00033080606966775367,-7.707106928284645e-05,0.7914637304558331,0.7916692439729959
CALCE,CS2_35,588.0,0.16701578,0.7916692495346069,-0.00033080177838198943,-5.524911573127465e-05,0.7916140004188756,0.7916919565089909
CALCE,CS2_35,589.0,0.1637068,0.7916919589042664,-0.00033075285772427715,-5.4146490070443244e-05,0.791637812414196,0.791782434212177
CALCE,CS2_35,590.0,0.16310664,0.7917824387550354,-0.000330693321780727,-5.3938275003030626e-05,0.7917285004800324,0.7918210989277149
CALCE,CS2_35,591.0,0.16182159,0.7918211221694946,-0.00033056322806492705,-5.349226678873971e-05,0.7917676299027059,0.7917312481012256
CALCE,CS2_35,592.0,0.1629815,0.7917312383651733,-0.0003305041438356679,-5.386605955235733e-05,0.791677372305621,0.7916679370117677
CALCE,CS2_35,593.0,0.19429573,0.7916679382324219,-0.00033046728394952457,-6.420838355318005e-05,0.7916037298488687,0.7916046185059183
CALCE,CS2_35,594.0,0.19321096,0.7916046380996704,-0.0003304552683493847,-6.384757944797285e-05,0.7915407905202224,0.7915473666364791
CALCE,CS2_35,595.0,0.19000064,0.7915473580360413,-0.0003304490798635984,-6.278553612145692e-05,0.7914845724999198,0.791436696947374
CALCE,CS2_35,596.0,0.16112214,0.7914366722106934,-0.00033044036177778263,-5.324125931208302e-05,0.7913834309513813,0.791289483186697
CALCE,CS2_35,597.0,0.16829228,0.7912895083427429,-0.0003304310564633886,-5.560899720066921e-05,0.7912338993455422,0.7911227240099866
CALCE,CS2_35,598.0,0.17647418,0.7911227345466614,-0.0003304228352632929,-5.831110016125654e-05,0.7910644234465001,0.790857340113389
CALCE,CS2_35,599.0,0.18439972,0.7908573150634766,-0.00033040738663454167,-6.0927030905168915e-05,0.7907963880325714,0.7915422259097509
CALCE,CS2_35,600.0,0.21604052,0.7915422320365906,-0.0003304778540639333,-7.139660805518562e-05,0.7914708354285354,0.7903523857743872
CALCE,CS2_35,601.0,0.22804777,0.7903524041175842,-0.00033037838657706126,-7.534205538618241e-05,0.790277062062198,0.7834450450638396
CALCE,CS2_35,602.0,0.26952362,0.7834450602531433,-0.0003271933039399877,-8.818632391577106e-05,0.7833568739292276,0.7914336022628647
CALCE,CS2_35,603.0,0.23047267,0.791433572769165,-0.0003304584755208506,-7.616164684874409e-05,0.7913574111223163,0.7913617345972558
CALCE,CS2_35,604.0,0.22918086,0.7913617491722107,-0.00033060704435115135,-7.576880593288957e-05,0.7912859803662778,0.7834644946482746
CALCE,CS2_35,605.0,0.27409157,0.7834644913673401,-0.00032825686523808156,-8.997244007156456e-05,0.7833745189272685,0.7751382556545044
CALCE,CS2_35,606.0,0.34909615,0.775138258934021,-0.000321075646954494,-0.00011208627195569086,0.7750261726620653,0.7751739099137316
CALCE,CS2_35,607.0,0.37162915,0.7751739025115967,-0.0003223591479408622,-0.00011979805573191353,0.7750541044558648,0.7751925909727704
CALCE,CS2_35,608.0,0.38853312,0.7751926183700562,-0.0003238628144726502,-0.00012583142826504874,0.7750667869417911,0.7751885798187418
