dataset,test_cell,cycle,soh_level,prior_Trend_Prior_l1,prior_Trend_Prior_l2,w_Trend_Prior_l1,w_Trend_Prior_l2,soh_true
CALCE,CS2_35,460.0,0.8582507,0.8582507,0.847428747266531,0.7215852195820236,0.27841478041797646,0.8492456544190209
CALCE,CS2_35,461.0,0.84924567,0.84924567,0.8469437800347805,0.6844241697638653,0.31557583023613467,0.8480958691245671
CALCE,CS2_35,462.0,0.8480959,0.8480959,0.8467474967241287,0.7102037283978482,0.2897962716021518,0.8479894489011893
CALCE,CS2_35,463.0,0.84798944,0.84798944,0.8458287082612514,0.7125123009018834,0.2874876990981165,0.8473163958510763
CALCE,CS2_35,464.0,0.8473164,0.8473164,0.8448757514357567,0.6868149058227995,0.31318509417720064,0.8417260459503829
CALCE,CS2_35,465.0,0.84172606,0.84172606,0.8437409818172454,0.6574045365078093,0.3425954634921907,0.8501456249987986
CALCE,CS2_35,466.0,0.85014564,0.85014564,0.8455946378409862,0.691614388266121,0.30838561173387896,0.85595797292645
CALCE,CS2_35,467.0,0.855958,0.855958,0.8493523344397544,0.7538760939147688,0.24612390608523121,0.8553571415860495
CALCE,CS2_35,468.0,0.85535717,0.85535717,0.8517006054520607,0.7766082516788885,0.22339174832111144,0.841743798633282
CALCE,CS2_35,469.0,0.8417438,0.8417438,0.8496573589742183,0.7313560651131529,0.26864393488684707,0.8417452100986917
CALCE,CS2_35,470.0,0.8417452,0.8417452,0.8477034583687783,0.7301954093427345,0.2698045906572654,0.8405904075482346
CALCE,CS2_35,471.0,0.8405904,0.8405904,0.8456012167036533,0.748063125695125,0.25193687430487494,0.8400591629626719
CALCE,CS2_35,472.0,0.84005916,0.84005916,0.8425207391381264,0.723335760846973,0.2766642391530269,0.8399136573540361
CALCE,CS2_35,473.0,0.83991367,0.83991367,0.8402958087623119,0.7129587447514137,0.28704125524858626,0.8480462294111077
CALCE,CS2_35,474.0,0.84804624,0.84804624,0.8406078062951565,0.7150875957019214,0.2849124042980787,0.8487808877500318
CALCE,CS2_35,475.0,0.8487809,0.8487809,0.8422876417636871,0.7167992454776853,0.28320075452231475,0.8403176743587846
CALCE,CS2_35,476.0,0.84031767,0.84031767,0.8422305598855019,0.7203975778668387,0.2796024221331614,0.8395169235959802
CALCE,CS2_35,477.0,0.83951694,0.83951694,0.8410708211362362,0.7208956920890219,0.2791043079109781,0.8399520525214432
CALCE,CS2_35,478.0,0.83995205,0.83995205,0.8400906801223755,0.7221568740640847,0.2778431259359153,0.8396618910177839
CALCE,CS2_35,479.0,0.8396619,0.8396619,0.8392256058752536,0.7230479597988397,0.27695204020116027,0.839477396370218
CALCE,CS2_35,480.0,0.8394774,0.8394774,0.8384216837584972,0.7414070328569023,0.25859296714309776,0.8412878191531834
CALCE,CS2_35,481.0,0.8412878,0.8412878,0.8374277099967002,0.7181275110758615,0.2818724889241384,0.847345411931222
CALCE,CS2_35,482.0,0.8473454,0.8473454,0.8392220750451088,0.7216824305956213,0.2783175694043786,0.8475801411339069
CALCE,CS2_35,483.0,0.84758013,0.84758013,0.8420169524848461,0.7291846068046144,0.27081539319538567,0.8334408334381451
CALCE,CS2_35,484.0,0.83344084,0.83344084,0.8413963377475738,0.7283920483028112,0.27160795169718877,0.8334604161294543
CALCE,CS2_35,485.0,0.8334604,0.8334604,0.8392865099012852,0.7262968433470219,0.27370315665297795,0.8334599642448727
CALCE,CS2_35,486.0,0.83346,0.83346,0.8373838618397713,0.7284183891863653,0.2715816108136348,0.8334706630650723
CALCE,CS2_35,487.0,0.83347064,0.83347064,0.8355179101228714,0.72836376180268,0.2716362381973199,0.8325152299638408
CALCE,CS2_35,488.0,0.83251524,0.83251524,0.8335112199187279,0.7234677678920365,0.2765322321079635,0.8403237786003768
CALCE,CS2_35,489.0,0.8403238,0.8403238,0.8336235977709293,0.7224748340246372,0.27752516597536275,0.8409466720213248
CALCE,CS2_35,490.0,0.8409467,0.8409467,0.8351012364029884,0.7247714343675431,0.275228565632457,0.8411531001652265
CALCE,CS2_35,491.0,0.8411531,0.8411531,0.8369182132184505,0.7575757582900524,0.24242424170994753,0.8411349177326707
CALCE,CS2_35,492.0,0.8411349,0.8411349,0.8376517847180367,0.7609408572288439,0.23905914277115628,0.8410826814537532
CALCE,CS2_35,493.0,0.8410827,0.8410827,0.8382318295538426,0.7599971358127162,0.24000286418728387,0.8409862073764734
CALCE,CS2_35,494.0,0.8409862,0.8409862,0.8388138987123966,0.7612629389350863,0.23873706106491357,0.8409220816821524
CALCE,CS2_35,495.0,0.84092206,0.84092206,0.839310497790575,0.7621660789141136,0.23783392108588647,0.840688650395539
CALCE,CS2_35,496.0,0.84068865,0.84068865,0.8396895870566368,0.7560642321126753,0.24393576788732466,0.8407307115999134
CALCE,CS2_35,497.0,0.8407307,0.8407307,0.8403204828500748,0.7375849707401759,0.2624150292598241,0.8403536775492261
CALCE,CS2_35,498.0,0.84035367,0.84035367,0.8417796984314918,0.7380933562518351,0.26190664374816497,0.8402793348070949
CALCE,CS2_35,499.0,0.84027934,0.84027934,0.8434303380548954,0.7881962441393324,0.2118037558606676,0.8401122020731943
CALCE,CS2_35,500.0,0.8401122,0.8401122,0.843100768327713,0.7867623792149515,0.21323762078504857,0.8395872250778039
CALCE,CS2_35,501.0,0.8395872,0.8395872,0.8424761570990086,0.7840109985460018,0.21598900145399824,0.8394104842483922
CALCE,CS2_35,502.0,0.8394105,0.8394105,0.8416540637612343,0.7820292246162357,0.21797077538376428,0.8334841557714568
CALCE,CS2_35,503.0,0.8334842,0.8334842,0.8392033122479916,0.7630666660504689,0.23693333394953103,0.8327624214541791
CALCE,CS2_35,504.0,0.8327624,0.8327624,0.836428414285183,0.7330770305001689,0.2669229694998312,0.8334912335361407
CALCE,CS2_35,505.0,0.8334912,0.8334912,0.8350007995963097,0.7320922202081015,0.26790777979189856,0.8397402820380049
CALCE,CS2_35,506.0,0.8397403,0.8397403,0.8353997275233269,0.7516617166613604,0.24833828333863964,0.8397456576391287
CALCE,CS2_35,507.0,0.83974564,0.83974564,0.8358611069619656,0.7524523383377512,0.24754766166224887,0.8312909866027882
CALCE,CS2_35,508.0,0.83129096,0.83129096,0.8342412941157817,0.7214814759201696,0.27851852407983047,0.825102721599015
CALCE,CS2_35,509.0,0.82510275,0.82510275,0.8313126385211944,0.6964069884170963,0.30359301158290375,0.8251182724587731
CALCE,CS2_35,510.0,0.82511824,0.82511824,0.8287729740142822,0.6944869571312324,0.3055130428687676,0.8245697251883508
CALCE,CS2_35,511.0,0.8245697,0.8245697,0.8264832489192486,0.6915216360426839,0.30847836395731615,0.8239591099601898
CALCE,CS2_35,512.0,0.8239591,0.8239591,0.8244145840406418,0.687653729387276,0.312346270612724,0.8309832650626612
CALCE,CS2_35,513.0,0.8309833,0.8309833,0.8245265565812587,0.7147401782921585,0.2852598217078416,0.8315421457377089
CALCE,CS2_35,514.0,0.83154213,0.83154213,0.8249653473496437,0.7183886497605417,0.28161135023945827,0.8317054540570555
CALCE,CS2_35,515.0,0.83170545,0.83170545,0.8256541550159454,0.7212861318538093,0.27871386814619076,0.8229604521306048
CALCE,CS2_35,516.0,0.82296044,0.82296044,0.8243459604680539,0.6904514675192996,0.3095485324807004,0.8167768608908931
CALCE,CS2_35,517.0,0.8167769,0.8167769,0.8218419454991818,0.6657832304970175,0.3342167695029824,0.8167165405109718
CALCE,CS2_35,518.0,0.81671655,0.81671655,0.8198665365576744,0.6876688747271468,0.3123311252728532,0.8163949021910353
CALCE,CS2_35,519.0,0.8163949,0.8163949,0.8174891263246536,0.6872806226227163,0.31271937737728384,0.8165762616280634
CALCE,CS2_35,520.0,0.81657624,0.81657624,0.8154760770499706,0.6838106821756302,0.31618931782436965,0.8237694395962045
CALCE,CS2_35,521.0,0.82376945,0.82376945,0.8157752759754657,0.6885104597883293,0.3114895402116707,0.8240613124466836
CALCE,CS2_35,522.0,0.82406133,0.82406133,0.8173278838396072,0.6933721050237989,0.3066278949762011,0.8228398720981254
CALCE,CS2_35,523.0,0.82283986,0.82283986,0.8189678072929383,0.724088950365727,0.27591104963427304,0.8152464970320273
CALCE,CS2_35,524.0,0.8152465,0.8152465,0.8178639478981495,0.7188852593387485,0.2811147406612516,0.8083853542574074
CALCE,CS2_35,525.0,0.8083854,0.8083854,0.8145176574587822,0.690257415891834,0.309742584108166,0.8151127856337043
CALCE,CS2_35,526.0,0.81511277,0.81511277,0.8132734194397926,0.7151569943632039,0.28484300563679615,0.8083837324084036
CALCE,CS2_35,527.0,0.8083837,0.8083837,0.8105148151516914,0.6900382430626893,0.30996175693731065,0.8079778590362341
CALCE,CS2_35,528.0,0.80797786,0.80797786,0.8079677693545818,0.6601840568192374,0.3398159431807626,0.81648945684098
CALCE,CS2_35,529.0,0.81648946,0.81648946,0.809001799672842,0.6923621388849878,0.30763786111501223,0.8167890423092481
CALCE,CS2_35,530.0,0.81678903,0.81678903,0.8105569489300251,0.6965571497366122,0.30344285026338785,0.8144196009591271
CALCE,CS2_35,531.0,0.8144196,0.8144196,0.8119130574166775,0.7236633352920815,0.27633666470791857,0.807274140341784
CALCE,CS2_35,532.0,0.80727416,0.80727416,0.8106031782925129,0.7197976420225279,0.280202357977472,0.8080901880060678
CALCE,CS2_35,533.0,0.8080902,0.8080902,0.8089618362486363,0.7213511786368152,0.27864882136318486,0.8080002932428698
CALCE,CS2_35,534.0,0.80800027,0.80800027,0.807506249845028,0.7209248130771981,0.2790751869228018,0.8074550211574287
CALCE,CS2_35,535.0,0.807455,0.807455,0.8060839809477329,0.7171978675585073,0.28280213244149266,0.8080126958041131
CALCE,CS2_35,536.0,0.8080127,0.8080127,0.8050518564879894,0.6932120106104985,0.30678798938950136,0.8146548520077252
CALCE,CS2_35,537.0,0.8146548,0.8146548,0.80697325989604,0.7190993606666025,0.2809006393333975,0.8147258817287969
CALCE,CS2_35,538.0,0.8147259,0.8147259,0.8091841071844101,0.7275167901809875,0.2724832098190126,0.8148731117267255
CALCE,CS2_35,539.0,0.8148731,0.8148731,0.8114819139242172,0.7576199046744749,0.24238009532552518,0.8148727516137105
CALCE,CS2_35,540.0,0.81487274,0.81487274,0.8128398708999157,0.7810967557751605,0.21890324422483945,0.814749405343216
CALCE,CS2_35,541.0,0.8147494,0.8147494,0.8131470426917076,0.7603808176116659,0.2396191823883342,0.8149814450314249
CALCE,CS2_35,542.0,0.81498146,0.81498146,0.8143623448908329,0.783866744997275,0.21613325500272498,0.8150799129271101
CALCE,CS2_35,543.0,0.8150799,0.8150799,0.8145961157977581,0.785125584554224,0.21487441544577607,0.8150907568669477
CALCE,CS2_35,544.0,0.8150908,0.8150908,0.8146043196320534,0.7596493320348507,0.24035066796514934,0.8150796751824283
CALCE,CS2_35,545.0,0.8150797,0.8150797,0.8157087102532387,0.7601752412531352,0.23982475874686487,0.8151309449432522
CALCE,CS2_35,546.0,0.81513095,0.81513095,0.8169061183929444,0.7694995663225714,0.2305004336774286,0.8152202740455734
CALCE,CS2_35,547.0,0.8152203,0.8152203,0.817811893671751,0.7932891543283949,0.20671084567160516,0.8149716304165181
CALCE,CS2_35,548.0,0.8149716,0.8149716,0.8175636164844036,0.7893545901205684,0.21064540987943148,0.8149765344821353
CALCE,CS2_35,549.0,0.8149765,0.8149765,0.8172465652227402,0.7887504727164625,0.21124952728353763,0.8149482637726166
CALCE,CS2_35,550.0,0.81494826,0.81494826,0.8167367607355118,0.7891649528008561,0.21083504719914403,0.8150009613217541
CALCE,CS2_35,551.0,0.81500095,0.81500095,0.8159846991300583,0.786246913526946,0.21375308647305405,0.7999899950975301
CALCE,CS2_35,552.0,0.79999,0.79999,0.8113749049603939,0.7067075210010498,0.2932924789989501,0.7992458875657523
CALCE,CS2_35,553.0,0.7992459,0.7992459,0.8077759087085724,0.7000097331470946,0.2999902668529053,0.7997440529816354
CALCE,CS2_35,554.0,0.79974407,0.79974407,0.8046973444521427,0.6982148111519842,0.30178518884801586,0.8066939511345689
CALCE,CS2_35,555.0,0.806694,0.806694,0.8037529364228249,0.7217012022244579,0.2782987977755422,0.8068960206549891
CALCE,CS2_35,556.0,0.80689603,0.80689603,0.803063452988863,0.7225970454056282,0.27740295459437175,0.7989727721902521
CALCE,CS2_35,557.0,0.7989728,0.7989728,0.8005740068852901,0.6904244759668836,0.30957552403311644,0.7983357478788712
CALCE,CS2_35,558.0,0.79833573,0.79833573,0.798354597389698,0.686001776561702,0.31399822343829786,0.798157856228419
CALCE,CS2_35,559.0,0.7981579,0.7981579,0.7965216211974621,0.684203909522778,0.31579609047722196,0.7983794074521525
CALCE,CS2_35,560.0,0.7983794,0.7983794,0.7951687149703502,0.6846742438478388,0.3153257561521611,0.7981794941758101
CALCE,CS2_35,561.0,0.7981795,0.7981795,0.7941819511353969,0.6839044398462533,0.31609556015374674,0.7991168120799717
CALCE,CS2_35,562.0,0.7991168,0.7991168,0.7938596978783607,0.6881232048106796,0.3118767951893205,0.8001115694292477
CALCE,CS2_35,563.0,0.8001116,0.8001116,0.7941999346017837,0.6946563679853842,0.3053436320146158,0.8000943335623231
CALCE,CS2_35,564.0,0.8000943,0.8000943,0.7948761701583862,0.6969855564161701,0.3030144435838299,0.7917219633749626
CALCE,CS2_35,565.0,0.79172194,0.79172194,0.7938320510089397,0.6655454042781379,0.3344545957218622,0.7909036859332428
CALCE,CS2_35,566.0,0.7909037,0.7909037,0.7931604579091072,0.6635679089017777,0.3364320910982222,0.791239387618454
CALCE,CS2_35,567.0,0.7912394,0.7912394,0.7931818805634976,0.7251816219517321,0.27481837804826786,0.791079882441323
CALCE,CS2_35,568.0,0.7910799,0.7910799,0.7915057122707367,0.7256987702780124,0.2743012297219875,0.7906599045030552
CALCE,CS2_35,569.0,0.7906599,0.7906599,0.7898358143866062,0.7209737445932762,0.27902625540672377,0.7917693061899299
CALCE,CS2_35,570.0,0.7917693,0.7917693,0.7887325324118137,0.700207924636859,0.29979207536314106,0.7917779249226109
CALCE,CS2_35,571.0,0.7917779,0.7917779,0.7888733394443989,0.7011230288257518,0.2988769711742482,0.797899664001519
CALCE,CS2_35,572.0,0.79789966,0.79789966,0.7909477211534977,0.7534123638558643,0.24658763614413579,0.7833921817085069
CALCE,CS2_35,573.0,0.7833922,0.7833922,0.7884317204356194,0.7005808922237553,0.29941910777624464,0.7829368289391274
CALCE,CS2_35,574.0,0.7829368,0.7829368,0.7860958017408848,0.6976263308392187,0.3023736691607813,0.7829677992003697
CALCE,CS2_35,575.0,0.7829678,0.7829678,0.7841259256005287,0.6954922471707232,0.3045077528292768,0.7824520981700335
CALCE,CS2_35,576.0,0.7824521,0.7824521,0.7824401125311852,0.6933771954941582,0.3066228045058419,0.7820735045334879
CALCE,CS2_35,577.0,0.7820735,0.7820735,0.781027865409851,0.687983974131474,0.31201602586852595,0.7902374697865259
CALCE,CS2_35,578.0,0.7902375,0.7902375,0.7821998134255409,0.7156751432839614,0.2843248567160386,0.7910030027305445
CALCE,CS2_35,579.0,0.791003,0.791003,0.7839343659579754,0.721672910640819,0.27832708935918105,0.7913057973813997
CALCE,CS2_35,580.0,0.7913058,0.7913058,0.7859697610139846,0.7550693091794367,0.24493069082056326,0.7823270344213573
CALCE,CS2_35,581.0,0.78232706,0.78232706,0.7847243219614028,0.7261289181898033,0.27387108181019676,0.7828134489781476
CALCE,CS2_35,582.0,0.78281343,0.78281343,0.7837126106023788,0.7259773150985162,0.27402268490148385,0.7832692346419381
CALCE,CS2_35,583.0,0.7832692,0.7832692,0.7830674029886723,0.7279220644273355,0.2720779355726644,0.7831600430147247
CALCE,CS2_35,584.0,0.78316003,0.78316003,0.7825702995061874,0.729018061732382,0.27098193826761796,0.7899623115269694
CALCE,CS2_35,585.0,0.7899623,0.7899623,0.783908697962761,0.7494737919222534,0.25052620807774656,0.7910973263710078
CALCE,CS2_35,586.0,0.79109734,0.79109734,0.7857147201895713,0.7554998437180338,0.24450015628196634,0.7915407999644343
CALCE,CS2_35,587.0,0.7915408,0.7915408,0.7876496940851212,0.7397548679399096,0.2602451320600904,0.7916692439729959
CALCE,CS2_35,588.0,0.79166925,0.79166925,0.7905410565435886,0.7918629560233406,0.20813704397665944,0.7916919565089909
CALCE,CS2_35,589.0,0.79169196,0.79169196,0.7914176166057587,0.7936255621413305,0.20637443785866944,0.791782434212177
CALCE,CS2_35,590.0,0.79178244,0.79178244,0.7920410923659802,0.793850192400218,0.206149807599782,0.7918210989277149
CALCE,CS2_35,591.0,0.7918211,0.7918211,0.7924576841294766,0.7952601228424094,0.20473987715759062,0.7917312481012256
CALCE,CS2_35,592.0,0.79173124,0.79173124,0.7925531469285488,0.7955135210098656,0.2044864789901343,0.7916679370117677
CALCE,CS2_35,593.0,0.79166794,0.79166794,0.7923439778387547,0.7710707791038798,0.22892922089612014,0.7916046185059183
CALCE,CS2_35,594.0,0.79160464,0.79160464,0.793103776872158,0.7693426721019497,0.23065732789805027,0.7915473666364791
CALCE,CS2_35,595.0,0.79154736,0.79154736,0.7939298875629902,0.7692013820850294,0.23079861791497064,0.791436696947374
CALCE,CS2_35,596.0,0.7914367,0.7914367,0.7947601102292537,0.7981048640907554,0.2018951359092447,0.791289483186697
CALCE,CS2_35,597.0,0.7912895,0.7912895,0.7942034870386123,0.7950215912350193,0.20497840876498086,0.7911227240099866
CALCE,CS2_35,598.0,0.79112273,0.79112273,0.7934540577232838,0.7917644108782333,0.20823558912176662,0.790857340113389
CALCE,CS2_35,599.0,0.7908573,0.7908573,0.79249886572361,0.7896480131497644,0.2103519868502357,0.7915422259097509
CALCE,CS2_35,600.0,0.79154223,0.79154223,0.7915088996291161,0.7714737344821924,0.2285262655178077,0.7903523857743872
CALCE,CS2_35,601.0,0.7903524,0.7903524,0.7910322196781635,0.7635900394499755,0.23640996055002447,0.7834450450638396
CALCE,CS2_35,602.0,0.78344506,0.78344506,0.7889892123639584,0.7354571485822243,0.2645428514177756,0.7914336022628647
CALCE,CS2_35,603.0,0.7914336,0.7914336,0.7892011255025864,0.7599679459263435,0.24003205407365655,0.7913617345972558
CALCE,CS2_35,604.0,0.79136175,0.79136175,0.789417090266943,0.7599655966601696,0.24003440333983045,0.7834644946482746
CALCE,CS2_35,605.0,0.7834645,0.7834645,0.7876698158681392,0.7310131192504024,0.2689868807495977,0.7751382556545044
CALCE,CS2_35,606.0,0.77513826,0.77513826,0.7840602159500122,0.6968552716464798,0.30314472835352024,0.7751739099137316
CALCE,CS2_35,607.0,0.7751739,0.7751739,0.7808814451098443,0.6942408408254828,0.3057591591745173,0.7751925909727704
CALCE,CS2_35,608.0,0.7751926,0.7751926,0.778110058605671,0.6920447022384046,0.3079552977615953,0.7751885798187418
CALCE,CS2_35,609.0,0.77518857,0.77518857,0.7757416814565659,0.6903469953356888,0.30965300466431117,0.7750195140267793
CALCE,CS2_35,610.0,0.7750195,0.7750195,0.7737334668636322,0.6885559804721544,0.3114440195278456,0.7835952654651125
CALCE,CS2_35,611.0,0.78359526,0.78359526,0.7742752000689507,0.7203665734018893,0.2796334265981108,0.7897216950206226
CALCE,CS2_35,612.0,0.78972167,0.78972167,0.7765307895839214,0.7445053011137375,0.2554946988862625,0.782497254155764
CALCE,CS2_35,613.0,0.7824972,0.7824972,0.7770010732114315,0.7213604377855161,0.27863956221448394,0.7748053834105227
CALCE,CS2_35,614.0,0.77480537,0.77480537,0.7757431603968143,0.6938320416347816,0.3061679583652185,0.7743514996747785
CALCE,CS2_35,615.0,0.7743515,0.7743515,0.7747398741543293,0.689733642386071,0.3102663576139289,0.7747564090965127
CALCE,CS2_35,616.0,0.77475643,0.77475643,0.7743532434105873,0.696662241172978,0.30333775882702196,0.7741689797968375
CALCE,CS2_35,617.0,0.77416897,0.77416897,0.7740609399974346,0.7208883938911997,0.2791116061088003,0.7738814738654426
CALCE,CS2_35,618.0,0.7738815,0.7738815,0.7730651669204235,0.69131972027663,0.3086802797233699,0.782026840738321
CALCE,CS2_35,619.0,0.7820268,0.7820268,0.7755431860685349,0.72438611371331,0.2756138862866899,0.7825080889671219
CALCE,CS2_35,620.0,0.7825081,0.7825081,0.7783658564090729,0.7575074582515552,0.24249254174844478,0.7818977809065537
CALCE,CS2_35,621.0,0.7818978,0.7818978,0.780072770267725,0.78422883829,0.21577116171000005,0.7668630245032442
CALCE,CS2_35,622.0,0.76686305,0.76686305,0.7768111363053322,0.73046827167105,0.26953172832895,0.7656775067303313
CALCE,CS2_35,623.0,0.7656775,0.7656775,0.7734653748571872,0.7225472959232488,0.27745270407675116,0.7913306687028809
CALCE,CS2_35,624.0,0.7913307,0.7913307,0.7767731450498104,0.8014177354396773,0.1985822645603227,0.7817132692175821
CALCE,CS2_35,625.0,0.78171325,0.78171325,0.7772725157439708,0.7734434713160045,0.2265565286839954,0.7575501587559976
CALCE,CS2_35,626.0,0.7575502,0.7575502,0.7715426206588745,0.6485445140036389,0.35145548599636106,0.7418136748207141
CALCE,CS2_35,627.0,0.74181366,0.74181366,0.7636016450822354,0.5480882911881054,0.45191170881189446,0.7566420635402281
CALCE,CS2_35,628.0,0.75664204,0.75664204,0.7613313443958759,0.63870289229439,0.3612971077056101,0.756687377492996
CALCE,CS2_35,629.0,0.7566874,0.7566874,0.7588156521320343,0.6681329851985663,0.3318670148014336,0.7502745222941208
CALCE,CS2_35,630.0,0.75027454,0.75027454,0.7541882626712322,0.6397821162219102,0.3602178837780897,0.7325943904085646
CALCE,CS2_35,631.0,0.7325944,0.7325944,0.745685962587595,0.5533134894478197,0.4466865105521804,0.7167727845164138
CALCE,CS2_35,632.0,0.7167728,0.7167728,0.7343329839408398,0.4732769801693657,0.5267230198306343,0.7164236603324274
CALCE,CS2_35,633.0,0.71642363,0.71642363,0.7242541931569576,0.4621129633234447,0.5378870366765554,0.7084409920442912
CALCE,CS2_35,634.0,0.708441,0.708441,0.7135801985859871,0.38361057896694994,0.61638942103305,0.7084274654917125
CALCE,CS2_35,635.0,0.7084275,0.7084275,0.7057607039809227,0.37665691962707953,0.6233430803729204,0.716840783670759
CALCE,CS2_35,636.0,0.7168408,0.7168408,0.7019566267728805,0.41418109305359335,0.5858189069464067,0.7239795888412061
CALCE,CS2_35,637.0,0.7239796,0.7239796,0.7014875337481499,0.5157569730352978,0.48424302696470223,0.7165470474243991
CALCE,CS2_35,638.0,0.7165471,0.7165471,0.6983529657125473,0.48872924976947585,0.5112707502305242,0.7001068510790809
CALCE,CS2_35,639.0,0.70010686,0.70010686,0.6921883948147297,0.3156892155371049,0.6843107844628952,0.7000929558983855
CALCE,CS2_35,640.0,0.700093,0.700093,0.691507588326931,0.36118706346963886,0.6388129365303611,0.6917353891586798
CALCE,CS2_35,641.0,0.6917354,0.6917354,0.689575707912445,0.4360141247165733,0.5639858752834268,0.6917395206500858
CALCE,CS2_35,642.0,0.6917395,0.6917395,0.6862698942422867,0.5069246761898452,0.4930753238101548,0.6834004343699093
CALCE,CS2_35,643.0,0.68340045,0.68340045,0.6801639996469021,0.40590029291080143,0.5940997070891986,0.6992101250405927
CALCE,CS2_35,644.0,0.6992101,0.6992101,0.6816952891647816,0.4793849092705094,0.5206150907294906,0.7001522570606727
CALCE,CS2_35,645.0,0.7001523,0.7001523,0.684904582053423,0.5232556030841743,0.4767443969158258,0.7001680766262907
CALCE,CS2_35,646.0,0.7001681,0.7001681,0.6885693356394768,0.6121597835259206,0.3878402164740795,0.6834274640500796
CALCE,CS2_35,647.0,0.68342745,0.68342745,0.6866494998335838,0.6103602211415129,0.3896397788584871,0.6750593563759077
CALCE,CS2_35,648.0,0.6750594,0.6750594,0.6814936079084873,0.5723154302743895,0.4276845697256105,0.6750711791724644
CALCE,CS2_35,649.0,0.6750712,0.6750712,0.6773312166333199,0.6037971532181217,0.3962028467818782,0.6750433051533743
CALCE,CS2_35,650.0,0.6750433,0.6750433,0.6729981444776059,0.6001529056351521,0.399847094364848,0.6750560924053141
CALCE,CS2_35,651.0,0.6750561,0.6750561,0.6695012718439102,0.563188764116383,0.4368112358836169,0.6750682747467599
CALCE,CS2_35,652.0,0.67506826,0.67506826,0.6681036166846752,0.5354937594144982,0.46450624058550183,0.666709477002808
CALCE,CS2_35,653.0,0.6667095,0.6667095,0.6667315408587455,0.5355093971461743,0.46449060285382565,0.6667050805758998
CALCE,CS2_35,654.0,0.6667051,0.6667051,0.6656751811504364,0.6108253875966753,0.3891746124033246,0.6666974722067879
CALCE,CS2_35,655.0,0.66669744,0.66669744,0.6633969433605671,0.6106788439357534,0.38932115606424644,0.6583845136312874
CALCE,CS2_35,656.0,0.6583845,0.6583845,0.6598735742270947,0.6095865589837921,0.39041344101620795,0.6583683792390266
CALCE,CS2_35,657.0,0.6583684,0.6583684,0.6561352744698524,0.606916626017596,0.393083373982404,0.6667328619117716
CALCE,CS2_35,658.0,0.66673285,0.66673285,0.6553229093551636,0.674578258001678,0.325421741998322,0.6750960860495713
CALCE,CS2_35,659.0,0.6750961,0.6750961,0.65597562789917,0.6491497141267419,0.35085028587325806,0.6751044442791162
CALCE,CS2_35,660.0,0.67510444,0.67510444,0.6592095419764519,0.6530450772616501,0.34695492273834994,0.6746903747771753
CALCE,CS2_35,661.0,0.67469037,0.67469037,0.663083852827549,0.6600079055201574,0.3399920944798425,0.675124908545682
CALCE,CS2_35,662.0,0.6751249,0.6751249,0.6677057661116124,0.7346365216952923,0.26536347830470775,0.6746421093404795
CALCE,CS2_35,663.0,0.6746421,0.6746421,0.6703219331800938,0.7652825746489648,0.2347174253510353,0.6751304408930365
CALCE,CS2_35,664.0,0.6751304,0.6751304,0.6720245711505413,0.7688639080349328,0.23113609196506724,0.6751222445965044
CALCE,CS2_35,665.0,0.67512226,0.67512226,0.6737251579761505,0.7710073083283044,0.22899269167169556,0.6750221687645548
CALCE,CS2_35,666.0,0.6750222,0.6750222,0.6753953650593758,0.7726996427445731,0.2273003572554269,0.6751441712204355
CALCE,CS2_35,667.0,0.6751442,0.6751442,0.6770984351634979,0.7750913521115785,0.2249086478884215,0.6751236649035086
CALCE,CS2_35,668.0,0.6751237,0.6751237,0.6787960156798363,0.8021209965332369,0.19787900346676318,0.6750504082231924
CALCE,CS2_35,669.0,0.67505044,0.67505044,0.6792200207710266,0.801799155518953,0.19820084448104697,0.6748472254658258
CALCE,CS2_35,670.0,0.67484725,0.67484725,0.6793841280043125,0.8008507018841576,0.1991492981158423,0.6745876942335303
CALCE,CS2_35,671.0,0.67458767,0.67458767,0.6792785935103893,0.8226960027758338,0.17730399722416626,0.6667947536094734
CALCE,CS2_35,672.0,0.6667948,0.6667948,0.6757807403802871,0.7965710835173683,0.2034289164826317,0.7001444758971261
CALCE,CS2_35,673.0,0.70014447,0.70014447,0.6804075464606285,0.8544540072791805,0.14554599272081947,0.6917302759616576
CALCE,CS2_35,674.0,0.69173026,0.69173026,0.6831410460174083,0.8150949297654126,0.18490507023458735,0.6751523888566313
CALCE,CS2_35,675.0,0.67515236,0.67515236,0.6823597230017185,0.7650676114378009,0.2349323885621991,0.6751332258326507
CALCE,CS2_35,676.0,0.6751332,0.6751332,0.6815733909606934,0.7653254277594576,0.2346745722405425,0.6749540785131377
CALCE,CS2_35,677.0,0.67495406,0.67495406,0.6806794166564941,0.762257317972914,0.237742682027086,0.6746090807604304
CALCE,CS2_35,678.0,0.67460907,0.67460907,0.6797578021883964,0.7615797586715952,0.23842024132840484,0.6667975381019617
CALCE,CS2_35,679.0,0.6667975,0.6667975,0.6768238216638565,0.7307593112748544,0.2692406887251456,0.6668120645365572
CALCE,CS2_35,680.0,0.66681206,0.66681206,0.6741627715528011,0.7279389785369937,0.27206102146300615,0.6668143166644062
CALCE,CS2_35,681.0,0.6668143,0.6668143,0.6717090852558613,0.7256616378932647,0.2743383621067354,0.658480886975592
